案件編號,發生日期,GPS經度,GPS緯度,案件類別名稱,地址類型名稱,發生縣市名稱,受傷人數,天候名稱, 速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要
11006AC191B0773,20210615,120.222764,22.995914,交通事故,其他,臺南市東區段號大學路成功大學自強校區出入口,1,晴,30,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11006AC191B0776,20210615,120.233396,22.965669,交通事故,交叉路口,臺南市東區崇善路段號崇善十四街,2,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B0779,20210615,120.211167,22.984865,交通事故,交叉路口,臺南市東區大同路1段號府連路,2,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),汽(機)車本身,未注意車前狀態
11006AC191B0786,20210615,120.215844,22.986673,交通事故,交叉路口,臺南市東區府東街段號慶東街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11006AC191B0792,20210615,120.22751,22.961646,交通事故,交叉路口,臺南市東區崇德路段號德東街,1,晴,50,交岔路,交叉路口,行車管制號誌,汽(機)車本身,未保持行車安全距離
11006AC191B0796,20210615,120.245042,22.985076,交通事故,交叉路口,臺南市東區裕信路段號裕平路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,右轉彎未依規定
11006AC191B0827,20210612,120.24761,22.990541,交通事故,交叉路口,臺南市東區裕農路段號裕義路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B0837,20210605,120.245023,22.990141,交通事故,交叉路口,臺南市東區裕農路段號裕農六街,1,雨,50,交岔路,交叉路口,行車管制號誌,車與車,不明原因肇事
11006AC191B0851,20210616,120.214558,23.001317,交通事故,交叉路口,臺南市東區小東路段號前鋒路,1,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,違反號誌管制或指揮
11006AC191B0891,20210602,120.223083,22.987126,交通事故,交叉路口,臺南市東區林森路2段號衛國街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11006AC191B0896,20210609,120.217577,22.972958,交通事故,其他,臺南市東區段號中華東路陸橋,2,晴,40,單路部分,路段,無號誌,車與車,未注意車前狀態
11006AC191B0901,20210614,120.221285,22.972745,交通事故,一般地址,臺南市東區中華東路3段3992116號,1,晴,30,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11006AC191B0918,20210616,120.212909,22.98111,交通事故,交叉路口,臺南市東區林森路1段號林森路156,3,晴,40,交岔路,交叉路口,無號誌,車與車,未注意車前狀態
11006AC191B0920,20210616,120.226627,22.978063,交通事故,交叉路口,臺南市東區中華東路段號崇善路,1,陰,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,未依規定讓車
11006AC191B0922,20210617,120.225694,22.968538,交通事故,交叉路口,臺南市東區崇明路段號崇興路,1,晴,50,交岔路,路段,行車管制號誌(附設行人專用號誌),車與車,起步未注意其他車(人)安全
11006AC191B0932,20210617,120.241789,22.979345,交通事故,交叉路口,臺南市東區裕忠路段號裕忠三街,1,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B0933,20210617,120.227447,22.974043,交通事故,交叉路口,臺南市東區崇德路段號崇德八街,1,陰,40,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全間隔
11006AC191B0945,20210617,120.227118,22.978618,交通事故,一般地址,臺南市東區中華東路3段140號2,1,雨,40,單路部分,路段,無號誌,車與車,未依規定讓車
11006AC191B0957,20210617,120.221758,22.993719,交通事故,交叉路口,臺南市東區長榮路3段號長榮路366,1,雨,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,未注意車前狀態
11006AC191B0958,20210617,120.218616,22.985833,交通事故,交叉路口,臺南市東區長榮路1段號府東街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B0967,20210608,120.231393,22.984353,交通事故,一般地址,臺南市東區東門路2段301191號,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B0976,20210617,120.229825,22.979028,交通事故,一般地址,臺南市東區仁和路段28號,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B0980,20210615,120.227998,22.960635,交通事故,交叉路口,臺南市東區德東街段16號長東街112,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B0983,20210618,120.219172,22.972301,交通事故,一般地址,臺南市東區中華東路3段3992032號,2,陰,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B0984,20210618,120.233114,22.971242,交通事故,交叉路口,臺南市東區仁和路段號崇善十一街,2,雨,50,單路部分,路段,無號誌,車與車,左轉彎未依規定
11006AC191B1001,20210618,120.233055,22.965759,交通事故,一般地址,臺南市東區崇善路段782號0,1,晴,50,單路部分,路段,無號誌,車與車,開啟車門不當而肇事
11006AC191B1003,20210618,120.234902,22.961744,交通事故,交叉路口,臺南市東區德東街段號信東街,1,晴,50,交岔路,交叉路口,無號誌,汽(機)車本身,未注意車前狀態
11006AC191B1027,20210618,120.224638,22.981281,交通事故,交叉路口,臺南市東區崇學路段號崇學路239,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1054,20210618,120.225689,22.998478,交通事故,交叉路口,臺南市東區東和路段號小東路132,2,晴,50,交岔路,其他,無號誌,人與汽(機)車,搶越行人穿越道
11006AC191B1058,20210617,120.231786,22.980276,交通事故,一般地址,臺南市東區東門路3段3762號,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1060,20210617,120.233369,22.970667,交通事故,一般地址,臺南市東區仁和路段132號2,2,晴,40,單路部分,路段,無號誌,車與車,違反特定標誌(線)禁制
11006AC191B1066,20210612,120.234329,22.980824,交通事故,一般地址,臺南市東區富農街1段87號,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11006AC191B1068,20210619,120.222785,22.991653,交通事故,交叉路口,臺南市東區東寧路段號東寧路93,2,雨,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1085,20210619,120.222743,22.985393,交通事故,交叉路口,臺南市東區東門路2段號崇仁街,1,晴,40,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1102,20210619,120.212622,22.991468,交通事故,一般地址,臺南市東區青年路段251號,2,晴,50,單路部分,路段,無號誌,汽(機)車本身,其他引起事故之違規或不當行為
11006AC191B1113,20210619,120.230654,22.970049,交通事故,交叉路口,臺南市東區崇善路段號崇善十一街,1,晴,40,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B1157,20210620,120.227475,22.969185,交通事故,交叉路口,臺南市東區崇德路段號崇明二十街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B1174,20210620,120.234323,22.980147,交通事故,交叉路口,臺南市東區富農街1段號東成街,1,陰,50,交岔路,交叉路口,行車管制號誌,車與車,不明原因肇事
11006AC191B1175,20210621,120.234121,22.992723,交通事故,交叉路口,臺南市東區中華東路1段號平實路,1,雨,60,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,違反號誌管制或指揮
11006AC191B1183,20210613,120.233006,22.97147,交通事故,一般地址,臺南市東區仁和路段105號,2,晴,50,單路部分,路段,無號誌,車與車,迴轉未依規定
11006AC191B1193,20210620,120.22356,22.985164,交通事故,交叉路口,臺南市東區東門路2段號東門路2167,1,晴,40,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11006AC191B1228,20210621,120.220209,22.986131,交通事故,交叉路口,臺南市東區東門路段號東門路2104,1,雨,40,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11006AC191B1239,20210621,120.237551,22.970607,交通事故,一般地址,臺南市東區自由路1段322號,1,雨,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11006AC191B1240,20210621,120.220142,22.979168,交通事故,交叉路口,臺南市東區崇德路段號崇明路187,2,陰,40,交岔路,交叉路口,無號誌,車與車,左轉彎未依規定
11006AC191B1241,20210621,120.225571,22.987615,交通事故,一般地址,臺南市東區裕豐街段16354號0,1,陰,30,交岔路,交叉路口,無號誌,車與車,右轉彎未依規定
11006AC191B1242,20210621,120.220203,22.973451,交通事故,交叉路口,臺南市東區中華陸橋段號中華東路3399,1,雨,60,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11006AC191B1259,20210621,120.211241,22.984879,交通事故,交叉路口,臺南市東區府連路段號大同路1,1,雨,50,交岔路,交叉路口,行車管制號誌,車與車,起步未注意其他車(人)安全
11006AC191B1265,20210621,120.225711,22.998482,交通事故,交叉路口,臺南市東區東和路段號東和路177,1,雨,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1285,20210621,120.232989,22.988464,交通事故,一般地址,臺南市東區裕農路段520號,1,雨,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11006AC191B1288,20210622,120.234728,22.963897,交通事故,一般地址,臺南市東區崇善路段910號,1,陰,50,交岔路,交叉路口,閃光號誌,車與車,變換車道或方向不當
11006AC191B1289,20210622,120.214697,22.99431,交通事故,交叉路口,臺南市東區民族路1段號育樂街,2,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11006AC191B1318,20210622,120.236456,22.982739,交通事故,一般地址,臺南市東區裕學路段185173號,1,晴,30,單路部分,路段,無號誌,車與車,未保持行車安全間隔
11006AC191B1331,20210622,120.233045,22.985045,交通事故,一般地址,臺南市東區中華東路2段171號,2,雨,0,單路部分,路段,無號誌,車與車,未注意車前狀態
11006AC191B1337,20210622,120.216197,22.987452,交通事故,一般地址,臺南市東區東門路1段205號,1,雨,40,交岔路,交叉路口,行車管制號誌,車與車,迴轉未依規定
11006AC191B1356,20210623,120.216836,22.974503,交通事故,交叉路口,臺南市東區榮譽街段號大同路2449,1,雨,30,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11006AC191B1359,20210622,120.239466,22.988557,交通事故,交叉路口,臺南市東區裕農三街段號裕誠街,1,雨,40,交岔路,交叉路口,無號誌,汽(機)車本身,未注意車前狀態
11006AC191B1365,20210623,120.233029,22.968206,交通事故,交叉路口,臺南市東區崇善東路段號崇善東路45,2,雨,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11006AC191B1366,20210623,120.229657,22.97283,交通事故,交叉路口,臺南市東區崇善路段號崇善六街,1,陰,0,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11006AC191B1367,20210622,120.238175,22.969441,交通事故,一般地址,臺南市東區自由路1段23811號,1,陰,3,交岔路,交叉路口,無號誌,汽(機)車本身,其他引起事故之違規或不當行為
11006AC191B1371,20210623,120.224573,22.983204,交通事故,交叉路口,臺南市東區崇仁街段號德光街,2,雨,30,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11006AC191B1391,20210623,120.235576,22.987412,交通事故,一般地址,臺南市東區富農街2段112號0,1,雨,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11006AC191B1393,20210623,120.230007,22.986092,交通事故,交叉路口,臺南市東區裕農路段288號裕農路44670,1,陰,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1440,20210624,120.225225,22.983964,交通事故,交叉路口,臺南市東區德光街段號富德街,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11006AC191B1459,20210624,120.215341,22.985091,交通事故,交叉路口,臺南市東區府連路段號慶東街,2,雨,40,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11006AC191B1463,20210624,120.227181,22.964651,交通事故,一般地址,臺南市東區崇德路段790號,1,陰,50,單路部分,路段,無號誌,車與車,違反特定標誌(線)禁制
11006AC191B1471,20210624,120.225864,22.98379,交通事故,一般地址,臺南市東區東門路2段261號,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1485,20210625,120.237603,22.967171,交通事故,交叉路口,臺南市東區自由路段號德昌路,1,晴,40,交岔路,交叉路口,行車管制號誌,汽(機)車本身,未注意車前狀態
11006AC191B1494,20210625,120.232887,22.966175,交通事故,一般地址,臺南市東區崇善路段762號,1,雨,40,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11006AC191B1498,20210625,120.235661,22.98776,交通事故,一般地址,臺南市東區富農街2段122號,1,晴,50,單路部分,路段,無號誌,車與車,未保持行車安全間隔
11006AC191B1501,20210625,120.232195,22.972759,交通事故,交叉路口,臺南市東區仁和路段號崇善八街,1,陰,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1504,20210613,120.220137,22.979178,交通事故,交叉路口,臺南市東區崇德路段號崇明路187,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1514,20210615,120.2252,22.961587,交通事故,交叉路口,臺南市東區崇吉一街段號崇元二街,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1521,20210625,120.231891,22.986448,交通事故,一般地址,臺南市東區裕農路段44620455號0,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11006AC191B1524,20210625,120.234189,22.994675,交通事故,交叉路口,臺南市東區中華東路1段號東平路,1,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11006AC191B1557,20210625,120.212866,22.991449,交通事故,交叉路口,臺南市東區青年路段號前鋒路,1,雨,50,交岔路,交叉路口,行車管制號誌,人與汽(機)車,搶越行人穿越道
11006AC191B1568,20210626,120.227468,22.966938,交通事故,一般地址,臺南市東區崇德路段686號,1,晴,40,單路部分,路段,無號誌,車與車,其他引起事故之違規或不當行為
